City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
530,saint-paul,RE,2021-05-30 16:44:06,-21.0096,55.2707,70.74,81,3,1.5,clear sky
531,bitung,ID,2021-05-30 16:44:07,1.4451,125.1824,79.65,83,99,4.05,overcast clouds
532,yamethin,MM,2021-05-30 16:44:07,20.4333,96.15,78.51,85,76,8.05,broken clouds
533,faanui,PF,2021-05-30 16:44:07,-16.4833,-151.75,80.1,76,93,14.81,overcast clouds
534,khandyga,RU,2021-05-30 16:44:07,62.6667,135.6,51.51,76,100,9.84,light rain
535,lokoja,NG,2021-05-30 16:44:08,7.8024,6.743,93.87,48,77,6.02,broken clouds
536,alta floresta,BR,2021-05-30 16:44:08,-9.8756,-56.0861,87.24,44,58,5.08,broken clouds
537,caravelas,BR,2021-05-30 16:44:08,-17.7125,-39.2481,83.16,61,9,8.97,clear sky
538,sobolevo,RU,2021-05-30 16:44:08,54.4299,31.8996,50.99,68,100,9.04,light rain
539,progreso,MX,2021-05-30 16:44:09,21.2833,-89.6667,90.1,60,22,11.43,few clouds
540,port blair,IN,2021-05-30 16:44:09,11.6667,92.75,82.24,79,100,3.49,overcast clouds
541,shizuishan,CN,2021-05-30 16:44:09,39.2333,106.7694,75.29,21,95,28.32,overcast clouds
542,catumbela,AO,2021-05-30 16:44:10,-12.4314,13.5472,77.83,68,2,6.89,clear sky
543,illela,NG,2021-05-30 16:44:10,13.7292,5.2975,107.22,11,13,10.02,few clouds
544,lodwar,KE,2021-05-30 16:44:10,3.1191,35.5973,89.96,33,45,13.35,scattered clouds
545,poya,NC,2021-05-30 16:44:10,-21.35,165.15,66.33,75,74,5.84,broken clouds
546,ikom,NG,2021-05-30 16:44:11,5.9667,8.7063,86.67,67,76,4.68,broken clouds
547,kayerkan,RU,2021-05-30 16:44:11,69.3497,87.7602,37.4,83,100,33.51,light rain
548,taunggyi,MM,2021-05-30 16:44:11,20.7833,97.0333,66.52,90,91,3.49,overcast clouds
549,wajir,KE,2021-05-30 16:44:11,1.7471,40.0573,89.56,40,0,0.0,clear sky
550,kroya,ID,2021-05-30 16:44:12,-7.6331,109.2461,79.2,87,46,4.74,scattered clouds
551,belize,BZ,2021-05-30 16:44:12,17.25,-88.75,88.12,60,93,5.39,overcast clouds
552,dunedin,NZ,2021-05-30 16:44:12,-45.8742,170.5036,50.81,98,100,11.18,overcast clouds
553,mount vernon,US,2021-05-30 16:44:13,40.9126,-73.8371,51.75,91,90,1.01,overcast clouds
554,shenkursk,RU,2021-05-30 16:44:13,62.1091,42.896,43.66,60,90,2.3,overcast clouds
555,nouadhibou,MR,2021-05-30 16:44:13,20.931,-17.0347,76.98,65,91,13.8,overcast clouds
556,carutapera,BR,2021-05-30 16:44:13,-1.195,-46.02,83.95,72,24,9.64,few clouds
557,ilam,NP,2021-05-30 16:44:14,26.9167,87.9167,68.29,85,19,4.09,few clouds
558,strezhevoy,RU,2021-05-30 16:44:14,60.7333,77.5889,69.78,58,67,10.54,broken clouds
559,lebowakgomo,ZA,2021-05-30 16:44:14,-24.2,29.5,67.1,26,1,5.82,clear sky
560,pechenga,RU,2021-05-30 16:44:15,69.5259,31.1703,47.26,66,99,18.54,overcast clouds
561,bagumbayan,PH,2021-05-30 16:44:15,17.7227,121.447,79.25,88,78,2.64,broken clouds
562,saint-augustin,CA,2021-05-30 16:43:07,51.226,-58.6502,61.84,31,1,6.64,clear sky
563,vaitape,PF,2021-05-30 16:44:15,-16.5167,-151.75,80.11,76,94,14.94,overcast clouds
564,kikwit,CD,2021-05-30 16:39:44,-5.041,18.8162,81.66,40,76,3.58,broken clouds
565,conway,US,2021-05-30 16:44:16,35.0887,-92.4421,66.76,65,75,7.38,broken clouds
566,aras,ES,2021-05-30 16:44:16,42.5617,-2.356,81.01,39,40,6.71,scattered clouds
567,lefka,CY,2021-05-30 16:44:16,35.1106,32.8506,80.55,63,8,0.49,clear sky
568,ofunato,JP,2021-05-30 16:44:16,39.0717,141.7167,56.39,77,62,13.15,broken clouds
569,filingue,NE,2021-05-30 16:44:17,14.3521,3.3168,106.77,11,5,5.26,clear sky
570,kirkwall,GB,2021-05-30 16:43:07,58.9848,-2.9587,48.54,100,90,11.5,overcast clouds
571,sao filipe,CV,2021-05-30 16:44:17,14.8961,-24.4956,72.57,82,95,10.74,overcast clouds
572,george town,MY,2021-05-30 16:40:28,5.4112,100.3354,85.89,83,20,3.0,few clouds
573,presidencia roque saenz pena,AR,2021-05-30 16:44:17,-26.7852,-60.4388,68.92,29,8,8.34,clear sky
574,alamosa,US,2021-05-30 16:44:18,37.4695,-105.87,70.66,51,1,11.5,clear sky
575,ketchikan,US,2021-05-30 16:44:18,55.3422,-131.6461,49.98,93,90,5.75,light rain
576,rorvik,NO,2021-05-30 16:44:18,64.8621,11.2373,55.38,76,75,9.22,broken clouds
577,singaraja,ID,2021-05-30 16:44:18,-8.112,115.0882,77.52,81,59,2.24,broken clouds
578,awjilah,LY,2021-05-30 16:44:19,29.1081,21.2869,97.84,15,2,10.25,clear sky
579,sept-iles,CA,2021-05-30 16:44:19,50.2001,-66.3821,58.24,62,1,5.99,clear sky
580,kysyl-syr,RU,2021-05-30 16:44:19,63.8986,122.7617,48.6,52,34,5.32,scattered clouds
581,blackfoot,US,2021-05-30 16:44:19,43.1905,-112.345,69.55,32,1,6.26,clear sky
582,kupang,ID,2021-05-30 16:44:20,-10.1667,123.5833,76.19,88,76,10.98,broken clouds
583,diffa,NE,2021-05-30 16:44:20,13.3154,12.6113,100.24,6,1,8.12,clear sky
584,ewa beach,US,2021-05-30 16:39:28,21.3156,-158.0072,73.35,81,75,5.75,broken clouds
585,ulverstone,AU,2021-05-30 16:44:20,-41.15,146.1667,42.19,85,3,1.01,clear sky
586,chulym,RU,2021-05-30 16:44:20,55.0997,80.9572,60.06,66,21,5.73,few clouds
587,navahrudak,BY,2021-05-30 16:44:21,53.6,25.8333,52.99,68,76,10.54,broken clouds
588,lorengau,PG,2021-05-30 16:44:21,-2.0226,147.2712,80.4,85,100,8.23,overcast clouds
589,natal,BR,2021-05-30 16:44:21,-5.795,-35.2094,88.45,51,40,11.01,scattered clouds
590,astana,KZ,2021-05-30 16:44:22,51.1801,71.446,71.55,49,40,8.55,scattered clouds
591,manokwari,ID,2021-05-30 16:44:22,-0.8667,134.0833,79.7,81,100,2.84,overcast clouds
592,leh,IN,2021-05-30 16:44:22,34.1667,77.5833,52.0,51,54,3.27,broken clouds
593,tabuk,PH,2021-05-30 16:44:22,17.4189,121.4443,77.58,88,73,2.71,broken clouds
594,gejiu,CN,2021-05-30 16:44:23,23.306,103.1635,59.68,89,46,2.01,scattered clouds
595,lufilufi,WS,2021-05-30 16:44:23,-13.8745,-171.5986,83.01,72,22,16.98,few clouds
596,caluquembe,AO,2021-05-30 16:44:23,-13.7833,14.6833,62.87,28,4,3.49,clear sky
597,medicine hat,CA,2021-05-30 16:44:23,50.0501,-110.6683,67.21,38,20,4.0,few clouds
598,namibe,AO,2021-05-30 16:44:24,-15.1961,12.1522,72.48,74,13,15.3,few clouds
599,rio verde de mato grosso,BR,2021-05-30 16:44:24,-18.9181,-54.8442,86.94,35,95,7.56,overcast clouds
600,poro,PH,2021-05-30 16:44:24,10.6292,124.4087,80.46,79,98,9.4,overcast clouds
601,qeshm,IR,2021-05-30 16:44:25,26.9581,56.2719,91.27,59,0,9.28,clear sky
602,yerbogachen,RU,2021-05-30 16:44:25,61.2767,108.0108,44.28,65,95,11.54,overcast clouds
603,bairiki,KI,2021-05-30 16:44:25,1.3292,172.9752,82.4,83,75,14.47,broken clouds
604,japura,ID,2021-05-30 16:44:25,-0.3167,102.35,76.51,91,65,1.3,broken clouds
605,teya,RU,2021-05-30 16:44:26,60.3778,92.6267,39.0,66,26,2.48,scattered clouds
606,hammerfest,NO,2021-05-30 16:44:26,70.6634,23.6821,41.45,93,75,18.41,broken clouds
607,shaoyang,CN,2021-05-30 16:44:26,27.2315,111.4525,67.06,86,83,0.78,broken clouds
608,talca,CL,2021-05-30 16:44:26,-35.4333,-71.6667,55.15,52,73,6.46,broken clouds
609,tupik,RU,2021-05-30 16:44:27,54.4253,119.9327,47.19,98,100,1.36,light rain
610,suntar,RU,2021-05-30 16:44:27,62.1444,117.6319,51.06,72,93,3.71,overcast clouds
611,tabas,IR,2021-05-30 16:44:27,33.5959,56.9244,96.03,7,0,9.98,clear sky
612,tigil,RU,2021-05-30 16:39:58,57.8,158.6667,34.56,84,22,2.19,few clouds
613,providencia,MX,2021-05-30 16:44:28,28.7167,-111.5833,85.6,62,73,11.01,broken clouds
614,panama city,PA,2021-05-30 16:40:15,8.9936,-79.5197,88.18,72,20,5.75,few clouds
615,amarante do maranhao,BR,2021-05-30 16:44:28,-5.5667,-46.7422,90.05,33,20,6.31,few clouds
616,santiago del estero,AR,2021-05-30 16:41:27,-27.7951,-64.2615,67.37,29,77,6.04,broken clouds
617,maumere,ID,2021-05-30 16:44:28,-8.6199,122.2111,77.16,82,95,4.43,overcast clouds
618,lompoc,US,2021-05-30 16:44:29,34.6391,-120.4579,68.38,82,90,8.05,overcast clouds
619,north branch,US,2021-05-30 16:44:29,45.5113,-92.9802,59.2,89,100,8.81,overcast clouds
620,polunochnoye,RU,2021-05-30 16:44:29,60.8697,60.4153,40.08,92,99,2.37,overcast clouds
621,fowa,NG,2021-05-30 16:44:29,8.9167,6.4,96.15,37,28,1.12,scattered clouds
622,port macquarie,AU,2021-05-30 16:44:30,-31.4333,152.9167,55.36,76,88,11.32,overcast clouds
623,stolin,BY,2021-05-30 16:44:30,51.8912,26.846,52.65,87,100,8.86,overcast clouds
624,beloha,MG,2021-05-30 16:44:30,-25.1667,45.05,66.6,76,17,2.91,few clouds
625,matagami,CA,2021-05-30 16:44:30,49.7502,-77.6328,64.51,24,1,8.16,clear sky
626,luwuk,ID,2021-05-30 16:44:31,-0.9516,122.7875,77.04,90,64,3.76,broken clouds
627,enid,US,2021-05-30 16:42:10,36.3956,-97.8784,63.09,81,90,3.0,overcast clouds
628,verkhnyaya inta,RU,2021-05-30 16:44:31,65.9811,60.3094,40.5,53,95,11.27,overcast clouds
629,dhidhdhoo,MV,2021-05-30 16:44:31,6.8833,73.1,83.3,75,94,20.36,overcast clouds
630,si chiang mai,TH,2021-05-30 16:44:32,17.9564,102.5867,88.95,70,100,2.08,overcast clouds
631,nyurba,RU,2021-05-30 16:44:32,63.2842,118.3319,48.43,55,65,1.52,broken clouds
632,smithers,CA,2021-05-30 16:42:04,54.7804,-127.1743,46.72,93,90,2.3,overcast clouds
633,nalut,LY,2021-05-30 16:44:32,30.3333,10.85,98.58,10,31,14.36,scattered clouds
634,agadez,NE,2021-05-30 16:44:32,19.75,10.25,102.04,6,37,10.69,scattered clouds
635,sergeyevka,KZ,2021-05-30 16:41:15,53.88,67.4158,71.69,39,19,9.64,few clouds
636,port hardy,CA,2021-05-30 16:42:12,50.6996,-127.4199,51.98,93,90,12.66,light rain
637,bayanday,RU,2021-05-30 16:44:33,53.0661,105.5139,34.32,67,68,3.71,broken clouds
638,san carlos de bariloche,AR,2021-05-30 16:44:33,-41.1456,-71.3082,49.75,66,40,9.37,scattered clouds
639,owatonna,US,2021-05-30 16:44:33,44.0839,-93.226,53.85,93,90,11.5,overcast clouds
640,salisbury,GB,2021-05-30 16:44:34,51.0693,-1.7957,68.81,47,20,8.05,few clouds
641,bose,IT,2021-05-30 16:44:34,45.4612,8.0137,72.36,61,82,2.01,broken clouds
642,erenhot,CN,2021-05-30 16:44:34,43.6475,111.9767,70.02,20,97,17.11,overcast clouds
643,shulan,CN,2021-05-30 16:44:34,44.4167,126.95,53.37,83,92,6.26,moderate rain
644,kuloy,RU,2021-05-30 16:44:35,61.0305,42.4925,43.84,55,78,5.12,broken clouds
645,mandya,IN,2021-05-30 16:44:35,12.5242,76.8958,75.11,77,99,12.28,overcast clouds
646,lat yao,TH,2021-05-30 16:44:35,15.751,99.7893,85.28,68,45,5.1,scattered clouds
647,flint,US,2021-05-30 16:44:36,43.0125,-83.6875,68.81,34,1,6.91,clear sky
648,santa cruz de la palma,ES,2021-05-30 16:44:36,28.6835,-17.7642,72.14,68,20,18.41,few clouds
649,mengcheng,CN,2021-05-30 16:44:36,33.2579,116.5655,76.64,63,55,6.78,light rain
650,reconquista,AR,2021-05-30 16:44:36,-29.15,-59.65,64.08,34,5,7.25,clear sky
651,jiayuguan,CN,2021-05-30 16:44:37,39.8167,98.3,67.03,22,76,14.5,broken clouds
652,dwarka,IN,2021-05-30 16:44:37,22.2394,68.9678,83.44,85,100,16.93,overcast clouds
653,sistranda,NO,2021-05-30 16:44:37,63.7256,8.834,49.96,79,90,5.32,overcast clouds
654,sandnessjoen,NO,2021-05-30 16:44:38,66.0217,12.6316,53.58,81,75,3.8,broken clouds
655,yar-sale,RU,2021-05-30 16:44:38,66.8333,70.8333,41.74,56,50,18.43,scattered clouds
656,stillwater,US,2021-05-30 16:44:38,36.1156,-97.0584,66.81,79,75,1.99,broken clouds
657,ponerihouen,NC,2021-05-30 16:44:38,-21.0833,165.4,63.77,79,11,5.37,few clouds
658,yelan-koleno,RU,2021-05-30 16:44:39,51.1523,41.2306,61.63,93,90,12.3,overcast clouds
659,meiktila,MM,2021-05-30 16:44:39,20.8667,95.8667,81.03,75,31,13.09,scattered clouds
660,chara,RU,2021-05-30 16:44:39,56.9064,118.2631,45.99,84,96,2.3,light rain
661,rio gallegos,AR,2021-05-30 16:40:02,-51.6226,-69.2181,35.65,75,75,10.36,broken clouds
662,tahe,CN,2021-05-30 16:44:39,52.3333,124.7333,43.39,96,81,1.14,broken clouds
663,luocheng,CN,2021-05-30 16:44:40,29.3848,104.0286,69.94,86,100,1.79,light rain
664,south venice,US,2021-05-30 16:44:40,27.0531,-82.4243,88.99,75,1,8.05,clear sky
665,abha,SA,2021-05-30 16:42:09,18.2164,42.5053,76.82,53,20,3.8,few clouds
666,cairns,AU,2021-05-30 16:44:40,-16.9167,145.7667,70.07,96,75,9.22,light rain
667,san vicente,AR,2021-05-30 16:44:40,-26.6167,-54.1333,66.13,31,0,6.04,clear sky
668,codrington,AU,2021-05-30 16:39:46,-38.2667,141.9667,40.89,72,2,8.34,clear sky
669,kailua,US,2021-05-30 16:44:41,21.4022,-157.7394,73.38,59,69,1.86,broken clouds
670,balaguer,ES,2021-05-30 16:44:41,41.7912,0.8109,80.28,69,93,12.44,overcast clouds
671,palauig,PH,2021-05-30 16:44:41,15.435,119.9045,83.21,77,30,5.46,scattered clouds
672,greeneville,US,2021-05-30 16:44:42,36.1632,-82.831,63.88,78,90,0.0,overcast clouds
673,vardo,NO,2021-05-30 16:44:42,70.3705,31.1107,44.8,70,75,13.8,broken clouds
674,dong hoi,VN,2021-05-30 16:44:42,17.4833,106.6,83.59,71,26,7.09,scattered clouds
675,quatre cocos,MU,2021-05-30 16:44:42,-20.2078,57.7625,75.31,77,2,7.07,clear sky
676,verkhozim,RU,2021-05-30 16:44:43,52.7122,45.418,58.39,95,100,12.97,light rain
677,kulhudhuffushi,MV,2021-05-30 16:44:43,6.6221,73.07,83.43,74,87,20.24,overcast clouds
678,khorinsk,RU,2021-05-30 16:44:43,52.1657,109.7726,35.22,66,6,3.94,clear sky
679,gillette,US,2021-05-30 16:44:43,44.2911,-105.5022,61.68,42,1,3.0,clear sky
680,anadyr,RU,2021-05-30 16:40:33,64.75,177.4833,36.1,80,0,4.0,clear sky
681,bonavista,CA,2021-05-30 16:44:44,48.6499,-53.1147,66.2,73,5,6.13,clear sky
682,gomel,BY,2021-05-30 16:44:44,52.4345,30.9754,58.98,47,0,9.62,clear sky
683,ginda,IN,2021-05-30 16:44:44,30.6945,78.4932,60.84,80,87,3.06,overcast clouds
684,korla,CN,2021-05-30 16:44:44,41.7597,86.1469,78.42,20,28,0.51,scattered clouds
685,forbes,AU,2021-05-30 16:44:45,-33.3833,148.0167,38.91,76,0,4.25,clear sky
686,batticaloa,LK,2021-05-30 16:40:30,7.7102,81.6924,83.53,73,43,2.51,scattered clouds
687,rundu,NA,2021-05-30 16:44:45,-17.9333,19.7667,66.16,20,25,3.91,scattered clouds
688,ruston,US,2021-05-30 16:44:45,32.5232,-92.6379,68.9,55,75,3.44,broken clouds
689,pompeu,BR,2021-05-30 16:44:46,-19.2244,-44.9353,85.06,35,80,4.23,broken clouds
690,morondava,MG,2021-05-30 16:44:46,-20.2833,44.2833,73.47,68,0,10.89,clear sky
691,lashio,MM,2021-05-30 16:44:46,22.9333,97.75,70.0,96,95,1.77,overcast clouds
692,rosetta,EG,2021-05-30 16:44:46,31.4044,30.4164,39.02,59,13,21.59,few clouds
693,kastamonu,TR,2021-05-30 16:44:47,41.5,33.6667,60.15,78,65,4.38,broken clouds
694,tessalit,ML,2021-05-30 16:44:47,20.1986,1.0114,107.31,5,93,18.05,overcast clouds
695,pringsewu,ID,2021-05-30 16:44:47,-5.3582,104.9744,74.07,96,53,2.62,broken clouds
696,saint anthony,US,2021-05-30 16:44:47,45.0205,-93.218,58.1,78,90,1.99,overcast clouds
697,kitimat,CA,2021-05-30 16:43:00,54.0524,-128.6534,51.91,95,100,0.92,light rain
